id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
7567791,24-01-2010 16:39,755,2206,$88.59,Swipe Transaction,86616,Greenville,SC,29605,4814,
7567799,24-01-2010 16:40,798,963,$21.15,Swipe Transaction,18215,Murrieta,CA,92563,5719,
7567805,24-01-2010 16:41,852,4187,$80.09,Swipe Transaction,26810,Chiefland,FL,32644,5541,
7567812,24-01-2010 16:43,506,2060,$37.09,Swipe Transaction,50783,Lancaster,NY,14086,5411,
7567818,24-01-2010 16:44,1039,5004,$36.52,Swipe Transaction,61195,Los Angeles,CA,90033,5541,
7567826,24-01-2010 16:46,1296,3708,$37.50,Swipe Transaction,86410,Longwood,FL,32750,5211,
7567832,24-01-2010 16:47,1448,126,$35.04,Online Transaction,39021,ONLINE,,,4784,
7567842,24-01-2010 16:49,1788,2538,$57.75,Swipe Transaction,46284,Hammond,LA,70401,5411,
7567849,24-01-2010 16:51,649,2105,$39.14,Swipe Transaction,99699,Newburgh,NY,12550,5211,
7567856,24-01-2010 16:53,1326,5561,$184.14,Swipe Transaction,42857,Alsip,IL,60803,5300,
7567868,24-01-2010 16:55,1341,1008,$49.59,Online Transaction,39021,ONLINE,,,4784,
7567874,24-01-2010 16:56,1461,103,$10.00,Swipe Transaction,50783,Clinton,OH,44216,5411,
7567881,24-01-2010 16:57,1344,1027,$34.10,Swipe Transaction,43293,Utica,MI,48315,5499,
7567888,24-01-2010 16:58,1921,1181,$24.89,Swipe Transaction,34702,Madison,GA,30650,5310,
7567894,24-01-2010 16:59,1507,4671,$1.39,Swipe Transaction,14528,Sterling,IL,61081,5499,
7567901,24-01-2010 17:03,385,2871,$111.21,Swipe Transaction,54850,Bluffton,SC,29910,4814,
7567909,24-01-2010 17:05,1710,1182,$39.06,Swipe Transaction,35164,Portage,WI,53901,7538,
7567915,24-01-2010 17:08,665,2798,$138.23,Online Transaction,86369,ONLINE,,,4899,
7567922,24-01-2010 17:12,1606,2790,$40.63,Swipe Transaction,11116,Philadelphia,PA,19114,4900,
7567929,24-01-2010 17:14,327,4170,$84.47,Swipe Transaction,2680,Saint Johnsbury,VT,5819,5300,
7567935,24-01-2010 17:16,1880,3757,$100.00,Swipe Transaction,27092,Milwaukee,WI,53220,4829,
7567944,24-01-2010 17:18,1909,1136,$34.54,Online Transaction,15143,ONLINE,,,4784,
7567951,24-01-2010 17:20,1341,4098,$3.11,Online Transaction,18563,ONLINE,,,4121,
7567961,24-01-2010 17:22,1885,3424,$53.46,Swipe Transaction,62793,Winder,GA,30680,5411,
7567967,24-01-2010 17:25,1618,3031,$23.85,Online Transaction,39261,ONLINE,,,5815,
7567976,24-01-2010 17:31,363,5555,$22.70,Swipe Transaction,32858,Lakeland,FL,33806,5311,
7567983,24-01-2010 17:33,1575,5582,$0.96,Swipe Transaction,14528,Sarasota,FL,34235,5499,
7567989,24-01-2010 17:34,1367,4643,$1.49,Swipe Transaction,55173,Green Bay,WI,54302,5411,
7567998,24-01-2010 17:38,851,4243,$29.75,Swipe Transaction,12336,North Brunswick,NJ,8902,7832,
7568005,24-01-2010 17:42,61,2622,$136.05,Online Transaction,73186,ONLINE,,,4814,
7568012,24-01-2010 17:46,452,4249,$35.73,Online Transaction,41122,ONLINE,,,4784,
7568020,24-01-2010 17:52,154,5393,$91.00,Swipe Transaction,22204,Fayetteville,NC,28314,5541,Bad PIN
7568026,24-01-2010 17:54,1575,5582,$141.79,Swipe Transaction,60569,Arcadia,FL,34266,5300,
7568034,24-01-2010 17:56,1313,4183,$59.76,Swipe Transaction,98374,Slovan,PA,15078,5411,
7568040,24-01-2010 17:58,589,4497,$62.91,Swipe Transaction,25887,Millersburg,OH,44654,5814,
7568048,24-01-2010 18:04,73,4713,$18.57,Swipe Transaction,87324,Blytheville,AR,72315,7832,
7568054,24-01-2010 18:06,21,1111,$87.00,Swipe Transaction,59935,Terre Haute,IN,47803,5499,
7568060,24-01-2010 18:13,987,5090,$89.16,Swipe Transaction,48919,Gaithersburg,MD,20879,5311,
7568067,24-01-2010 18:17,1383,4949,$134.12,Swipe Transaction,83434,Somerville,MA,2143,7538,
7568073,24-01-2010 18:19,1030,3828,$8.89,Swipe Transaction,75781,Vancouver,WA,98685,5411,
7568079,24-01-2010 18:21,1664,5147,$1.30,Swipe Transaction,14528,Ann Arbor,MI,48103,5499,
7568086,24-01-2010 18:29,1140,2845,$71.01,Swipe Transaction,71883,Opelousas,LA,70570,3405,
7568094,24-01-2010 18:32,1034,2853,$43.09,Swipe Transaction,47101,Matthews,NC,28105,5812,
7568100,24-01-2010 18:35,909,2583,$56.00,Swipe Transaction,22204,Eltopia,WA,99330,5541,
7568106,24-01-2010 18:37,403,4580,$73.65,Swipe Transaction,48919,Henderson,TX,75654,5311,
7568112,24-01-2010 18:39,1221,4693,$28.46,Swipe Transaction,22938,Moreno Valley,CA,92553,5812,
7568120,24-01-2010 18:44,452,4249,$66.07,Swipe Transaction,32733,Houston,TX,77096,5411,
7568127,24-01-2010 18:47,1776,4938,$54.17,Swipe Transaction,73840,Nashport,OH,43830,5912,
7568136,24-01-2010 18:51,1383,4949,$59.79,Swipe Transaction,99115,Somerville,MA,2143,5813,
7568142,24-01-2010 18:53,1521,5886,$4.17,Swipe Transaction,72351,Weatherford,TX,76087,5541,
7568149,24-01-2010 18:56,909,2583,$19.84,Swipe Transaction,22204,Eltopia,WA,99330,5541,
7568155,24-01-2010 18:58,1676,5158,$31.26,Swipe Transaction,27386,Raymore,MO,64083,5310,
7568161,24-01-2010 19:01,487,2835,$66.19,Swipe Transaction,69972,Albany,NY,12203,5814,
7568167,24-01-2010 19:04,274,2841,$115.78,Swipe Transaction,54850,Washington,DC,20018,4814,
7568174,24-01-2010 19:06,514,5759,$69.75,Swipe Transaction,45536,Melbourne,FL,32901,5812,
7568181,24-01-2010 19:08,909,3719,$66.00,Swipe Transaction,22204,Eltopia,WA,99330,5541,
7568189,24-01-2010 19:12,1772,56,$9.93,Swipe Transaction,46284,Rancho Cucamonga,CA,91730,5411,
7568198,24-01-2010 19:14,1966,4087,$94.00,Swipe Transaction,59935,Paragould,AR,72450,5499,
7568204,24-01-2010 19:17,316,4125,$77.50,Swipe Transaction,59935,Houston,TX,77049,5499,
7568212,24-01-2010 19:19,733,2529,$85.43,Swipe Transaction,35451,Brownwood,TX,76801,5812,
7568219,24-01-2010 19:21,1861,2993,$11.73,Swipe Transaction,53527,Allen,TX,75002,5921,
7568226,24-01-2010 19:24,734,4990,$35.04,Swipe Transaction,45167,Buffalo,NY,14211,7832,
7568232,24-01-2010 19:26,316,4125,$-87.00,Swipe Transaction,59935,Houston,TX,77049,5499,
7568241,24-01-2010 19:29,1096,3012,$11.82,Swipe Transaction,68765,Syracuse,NY,13212,5411,
7568248,24-01-2010 19:34,81,4525,$41.39,Swipe Transaction,25887,Seguin,TX,78155,5814,
7568257,24-01-2010 19:37,1888,1016,$-62.00,Swipe Transaction,43293,Oakland,CA,94619,5499,
7568263,24-01-2010 19:39,1284,172,$23.92,Swipe Transaction,50730,Brewster,MA,2631,5813,
7568269,24-01-2010 19:41,720,4136,$30.00,Swipe Transaction,78605,Detroit,MI,48209,5814,
7568275,24-01-2010 19:44,669,3793,$23.26,Swipe Transaction,23481,Brushton,NY,12916,5812,
7568282,24-01-2010 19:50,52,4976,$35.56,Swipe Transaction,21355,Pawling,NY,12564,5812,
7568289,24-01-2010 19:55,1453,234,$32.69,Online Transaction,73186,ONLINE,,,4814,
7568295,24-01-2010 19:56,1915,4116,$95.60,Swipe Transaction,47174,Monroe,NY,10950,5411,
7568303,24-01-2010 20:01,1817,2530,$41.36,Swipe Transaction,88646,Webster,TX,77598,5812,
7568309,24-01-2010 20:04,1492,5452,$165.12,Swipe Transaction,51300,Holyoke,MA,1040,3359,
7568316,24-01-2010 20:05,1492,5452,$132.15,Swipe Transaction,51300,Holyoke,MA,1040,3359,Insufficient Balance
7568322,24-01-2010 20:09,1238,1195,$102.37,Swipe Transaction,69972,Arlington,VA,22203,5814,
7568328,24-01-2010 20:11,1557,2102,$22.41,Swipe Transaction,30055,Canby,OR,97013,7832,
7568334,24-01-2010 20:17,1444,5965,$30.02,Swipe Transaction,78454,Oceanside,NY,11572,5812,
7568341,24-01-2010 20:20,1237,3372,$30.03,Online Transaction,96246,ONLINE,,,4784,
7568347,24-01-2010 20:24,804,1071,$66.26,Swipe Transaction,32175,Rockfield,KY,42274,7538,
7568361,24-01-2010 20:30,908,3252,$26.80,Swipe Transaction,50221,Garner,NC,27529,5812,
7568367,24-01-2010 20:36,487,2024,$87.26,Swipe Transaction,79927,Albany,NY,12203,5912,
7568374,24-01-2010 20:38,844,3445,$3.89,Swipe Transaction,21397,Fort Worth,TX,76148,5411,
7568382,24-01-2010 20:41,1654,2915,$27.44,Swipe Transaction,57935,Newport,RI,2840,5300,
7568389,24-01-2010 20:48,759,3716,$47.54,Swipe Transaction,16954,Franklin,TN,37067,5812,
7568395,24-01-2010 20:52,323,4268,$-69.00,Swipe Transaction,61195,Fresno,CA,93726,5541,
7568402,24-01-2010 20:54,1973,2879,$90.93,Swipe Transaction,45463,Trenton,GA,30752,8011,
7568409,24-01-2010 20:57,293,4260,$8.72,Swipe Transaction,81833,Norman,OK,73071,5912,
7568416,24-01-2010 21:02,275,3911,$64.38,Swipe Transaction,86959,Texas City,TX,77590,5311,
7568422,24-01-2010 21:04,891,4649,$16.21,Swipe Transaction,70278,Minneapolis,MN,55439,5813,
7568430,24-01-2010 21:08,711,4689,$60.00,Swipe Transaction,27092,Belleville,IL,62221,4829,
7568436,24-01-2010 21:10,194,4273,$-57.00,Swipe Transaction,59935,Hartford City,IN,47348,5499,
7568442,24-01-2010 21:13,1964,2508,$45.76,Swipe Transaction,11468,Clayton,NC,27520,5970,
7568448,24-01-2010 21:17,169,3256,$3.47,Swipe Transaction,98374,Sumter,SC,29153,5411,
7568454,24-01-2010 21:21,597,3414,$52.31,Swipe Transaction,92275,San Francisco,CA,94131,5812,
7568460,24-01-2010 21:24,4,4201,$40.65,Swipe Transaction,25887,Seattle,WA,98122,5814,
7568466,24-01-2010 21:26,1676,1148,$140.00,Swipe Transaction,27092,Kansas City,MO,64154,4829,
7568472,24-01-2010 21:28,371,5495,$100.33,Swipe Transaction,20561,Richmond,VA,23227,5912,
7568480,24-01-2010 21:31,317,2590,$-82.00,Swipe Transaction,59935,Paradise,CA,95969,5499,
7568486,24-01-2010 21:34,1169,5763,$16.78,Swipe Transaction,10782,Round Rock,TX,78665,5813,
7568494,24-01-2010 21:38,264,2239,$40.00,Swipe Transaction,27092,Mechanicsburg,PA,17050,4829,
7568500,24-01-2010 21:40,317,2590,$51.74,Swipe Transaction,59935,Paradise,CA,95969,5499,
7568507,24-01-2010 21:44,177,3715,$-251.00,Swipe Transaction,17546,Mission Hills,CA,91395,7011,
7568515,24-01-2010 21:46,1654,4276,$84.81,Swipe Transaction,20519,Providence,RI,2905,5942,
7568523,24-01-2010 21:51,1727,3766,$3.50,Swipe Transaction,60569,Hollywood,SC,29449,5300,
7568530,24-01-2010 21:58,1117,1162,$126.15,Swipe Transaction,18131,Garland,TX,75043,4111,
7568537,24-01-2010 22:03,0,4639,$40.59,Swipe Transaction,32164,Scarborough,ME,4074,5813,
7568543,24-01-2010 22:06,921,3457,$83.02,Swipe Transaction,63701,Rush,NY,14543,5411,
7568550,24-01-2010 22:11,1288,2428,$12.56,Swipe Transaction,41184,Charleston,WV,25320,5310,
7568557,24-01-2010 22:14,1977,965,$0.43,Swipe Transaction,14528,San Diego,CA,92196,5499,
7568563,24-01-2010 22:18,858,4735,$66.09,Swipe Transaction,22204,Hutto,TX,78634,5541,
7568571,24-01-2010 22:26,601,5760,$155.85,Online Transaction,86369,ONLINE,,,4899,
7568578,24-01-2010 22:29,1403,2830,$39.43,Swipe Transaction,34490,Richmond,VA,23223,5719,
7568586,24-01-2010 22:32,1519,2452,$1.60,Swipe Transaction,86438,Billings,MT,59101,5499,
7568592,24-01-2010 22:35,1909,1136,$0.13,Swipe Transaction,20916,Los Angeles,CA,90011,5651,
7568599,24-01-2010 22:41,1799,5909,$73.09,Swipe Transaction,23481,Berlin,Germany,,5812,
7568606,24-01-2010 22:44,1996,4212,$40.41,Swipe Transaction,23481,Kansas City,MO,64138,5812,
7568615,24-01-2010 22:51,1189,2067,$8.66,Swipe Transaction,90129,Albany,NY,12206,5921,
7568622,24-01-2010 22:56,822,5424,$16.29,Swipe Transaction,30055,Chula Vista,CA,91911,7832,
7568628,24-01-2010 22:57,1475,3746,$62.96,Swipe Transaction,1034,Ewa Beach,HI,96706,5300,
7568634,24-01-2010 23:01,1286,5798,$56.97,Swipe Transaction,15227,Orchard Park,NY,14127,5300,
7568640,24-01-2010 23:10,1261,4121,$57.65,Online Transaction,81759,ONLINE,,,7349,
7568649,24-01-2010 23:23,177,3715,$-128.00,Swipe Transaction,16790,North Hollywood,CA,91605,3389,
7568656,24-01-2010 23:27,371,3453,$264.01,Swipe Transaction,41526,Richmond,VA,23226,4900,
7568664,24-01-2010 23:35,371,5495,$229.69,Online Transaction,73186,ONLINE,,,4814,
7568671,24-01-2010 23:42,1895,1090,$15.67,Swipe Transaction,64928,Piscataway,NJ,8854,5812,
7568678,24-01-2010 23:53,118,3848,$101.46,Swipe Transaction,47184,Birmingham,AL,35235,4899,
7568685,25-01-2010 00:02,1198,2804,$3.63,Swipe Transaction,4076,Gonzales,TX,78629,5300,
7568693,25-01-2010 00:11,1955,4184,$112.06,Swipe Transaction,60569,Etowah,NC,28729,5300,
7568700,25-01-2010 00:30,361,4703,$8.08,Swipe Transaction,22204,Hawthorne,CA,90250,5541,
7568706,25-01-2010 00:39,1324,4959,$33.58,Swipe Transaction,51547,Sarasota,FL,34232,5912,
7568712,25-01-2010 00:45,114,3398,$91.00,Swipe Transaction,61195,North Hollywood,CA,91606,5541,
7568718,25-01-2010 00:50,1682,3407,$22.15,Swipe Transaction,61195,Grand Forks,ND,58201,5541,
7568727,25-01-2010 01:11,566,3439,$18.26,Online Transaction,16798,ONLINE,,,4121,
7568734,25-01-2010 01:23,376,4704,$45.60,Swipe Transaction,8255,Vincentown,NJ,8088,5813,
7568740,25-01-2010 01:32,1916,2395,$757.66,Swipe Transaction,47203,Louisville,AL,36048,3008,
7568747,25-01-2010 01:46,247,4155,$2.87,Swipe Transaction,98648,Lake Charles,LA,70605,5814,
7568753,25-01-2010 01:52,78,5910,$-100.00,Swipe Transaction,22204,Los Angeles,CA,90044,5541,
7568758,25-01-2010 01:58,1849,1011,$-112.00,Online Transaction,70268,ONLINE,,,4722,
7568765,25-01-2010 02:12,34,3342,$4.89,Swipe Transaction,38883,Sacramento,CA,95829,5411,
7568771,25-01-2010 02:15,474,3844,$94.03,Swipe Transaction,75936,Nokesville,VA,20181,5814,
7568779,25-01-2010 02:28,1660,4223,$63.78,Online Transaction,61641,ONLINE,,,4900,
7568786,25-01-2010 02:48,1733,5013,$111.61,Online Transaction,37387,ONLINE,,,4899,
7568794,25-01-2010 03:04,1300,2601,$18.41,Swipe Transaction,32858,Damascus,AR,72039,5311,
7568800,25-01-2010 03:11,1802,5836,$83.81,Swipe Transaction,18215,Neshanic Station,NJ,8853,5719,
7568806,25-01-2010 03:17,947,2552,$68.00,Swipe Transaction,20561,Brooklyn,NY,11232,5912,
7568812,25-01-2010 03:21,1063,2015,$11.36,Swipe Transaction,50783,Roscoe,IL,61073,5411,Insufficient Balance
7568818,25-01-2010 03:41,148,5851,$115.22,Swipe Transaction,68685,Bristol,NH,3222,4900,
7568825,25-01-2010 03:52,1237,2092,$3.83,Swipe Transaction,37612,Waukegan,IL,60085,5411,
7568835,25-01-2010 04:16,39,2039,$8.73,Swipe Transaction,11901,Old Saybrook,CT,6475,5300,
7568841,25-01-2010 04:30,1121,5817,$56.50,Swipe Transaction,32858,Andrews,SC,29510,5311,
7568848,25-01-2010 04:40,752,4105,$475.00,Swipe Transaction,78644,Las Vegas,NV,89148,3775,
7568854,25-01-2010 04:55,1604,2188,$5.72,Swipe Transaction,61195,Batesville,MS,38606,5541,
7568863,25-01-2010 05:13,526,2091,$0.54,Swipe Transaction,75688,Miami,FL,33134,7922,
7568869,25-01-2010 05:27,1378,2921,$60.00,Swipe Transaction,27092,Suring,WI,54174,4829,
7568877,25-01-2010 05:33,1080,2562,$38.55,Swipe Transaction,32858,Eastman,GA,31023,5311,
7568883,25-01-2010 05:38,726,3431,$7.09,Swipe Transaction,23448,Harbor City,CA,90710,5411,
7568890,25-01-2010 05:46,425,5149,$1.25,Swipe Transaction,14528,Marina,CA,93933,5499,
7568900,25-01-2010 05:57,470,3733,$6.50,Swipe Transaction,2177,Spiro,OK,74959,5411,
7568906,25-01-2010 06:00,17,4962,$108.01,Swipe Transaction,26810,Hickory,NC,28602,5541,
7568914,25-01-2010 06:02,614,4753,$17.64,Swipe Transaction,61195,Concord,NC,28025,5541,
7568923,25-01-2010 06:04,977,1150,$2.44,Swipe Transaction,22204,Overland Park,KS,66204,5541,
7568929,25-01-2010 06:06,1207,5805,$3.65,Swipe Transaction,10106,Danese,WV,25831,5411,
7568935,25-01-2010 06:08,837,160,$1.01,Swipe Transaction,14528,Rowlesburg,WV,26425,5499,
7568941,25-01-2010 06:10,1405,2939,$56.12,Swipe Transaction,38602,Grafton,ND,58237,5311,
7568948,25-01-2010 06:13,137,5442,$40.36,Swipe Transaction,99370,Johnson City,TN,37604,5311,
7568955,25-01-2010 06:15,704,2945,$252.00,Swipe Transaction,52923,Shanghai,China,,3504,
7568961,25-01-2010 06:16,1295,3318,$15.49,Online Transaction,18563,ONLINE,,,4121,
7568967,25-01-2010 06:19,477,3419,$2.46,Swipe Transaction,59935,Greenville,ME,4441,5499,
7568974,25-01-2010 06:21,985,3862,$139.20,Swipe Transaction,61195,Jamaica,NY,11436,5541,
7568981,25-01-2010 06:23,278,3919,$110.49,Swipe Transaction,60569,Houston,TX,77063,5300,
7568990,25-01-2010 06:25,1696,2408,$9.23,Online Transaction,50404,ONLINE,,,4784,
7568996,25-01-2010 06:26,1150,2551,$92.00,Swipe Transaction,59935,Hurst,TX,76054,5499,
7569003,25-01-2010 06:28,814,2955,$6.44,Swipe Transaction,46127,Palm Bay,FL,32905,5411,
7569010,25-01-2010 06:29,1523,5509,$38.96,Swipe Transaction,47768,Greensboro,NC,27407,7538,
7569017,25-01-2010 06:31,161,5588,$2.62,Swipe Transaction,20519,San Angelo,TX,76903,5942,
7569024,25-01-2010 06:32,379,3881,$3.82,Swipe Transaction,20519,Selma,AL,36701,5942,
7569033,25-01-2010 06:34,580,5109,$2.37,Swipe Transaction,75781,Findlay,OH,45840,5411,
7569040,25-01-2010 06:36,758,5115,$2.99,Swipe Transaction,61195,Alhambra,CA,91801,5541,
7569047,25-01-2010 06:38,364,4623,$91.11,Swipe Transaction,42960,Alcoa,TN,37701,5912,
7569056,25-01-2010 06:40,585,5881,$18.90,Online Transaction,18563,ONLINE,,,4121,
7569063,25-01-2010 06:42,425,5149,$2.00,Swipe Transaction,72515,Carmel,CA,93923,5814,
7569069,25-01-2010 06:44,1817,2530,$35.33,Online Transaction,16798,ONLINE,,,4121,
7569075,25-01-2010 06:46,1404,4555,$30.15,Online Transaction,59199,ONLINE,,,5814,
7569084,25-01-2010 06:48,719,5518,$45.96,Swipe Transaction,25053,Rockford,IL,61107,7230,
7569090,25-01-2010 06:48,1871,2430,$-99.00,Swipe Transaction,43293,Albuquerque,NM,87121,5499,
7569097,25-01-2010 06:51,1456,5935,$120.00,Swipe Transaction,27092,Lucedale,MS,39452,4829,
7569103,25-01-2010 06:52,1898,4543,$25.96,Online Transaction,39021,ONLINE,,,4784,
7569109,25-01-2010 06:54,1166,5822,$15.08,Swipe Transaction,82274,Hamilton,OH,45013,5411,
7569116,25-01-2010 06:55,592,4133,$17.80,Online Transaction,39021,ONLINE,,,4784,
7569123,25-01-2010 06:56,580,2961,$27.58,Online Transaction,39021,ONLINE,,,4784,
7569131,25-01-2010 06:57,1825,4310,$9.23,Swipe Transaction,75781,Aurora,CO,80014,5411,
7569140,25-01-2010 07:00,1424,4710,$-100.00,Swipe Transaction,59935,Kingman,AZ,86401,5499,
7569146,25-01-2010 07:02,789,4523,$4.24,Swipe Transaction,75781,Mays Landing,NJ,8330,5411,
7569152,25-01-2010 07:03,428,3842,$86.22,Swipe Transaction,20561,Bedford,NH,3110,5912,
7569159,25-01-2010 07:04,48,3456,$51.00,Swipe Transaction,43293,Albuquerque,NM,87106,5499,
7569165,25-01-2010 07:05,48,3456,$-51.00,Swipe Transaction,43293,Albuquerque,NM,87106,5499,
7569172,25-01-2010 07:05,1962,3798,$24.78,Swipe Transaction,91514,Willowbrook,IL,60527,5812,
7569179,25-01-2010 07:08,601,3674,$1.51,Swipe Transaction,14528,Orlando,FL,32819,5499,
7569185,25-01-2010 07:08,1880,2014,$8.42,Swipe Transaction,75781,Milwaukee,WI,53212,5411,
7569192,25-01-2010 07:09,1993,70,$201.92,Swipe Transaction,29103,Sunnyvale,CA,94087,4900,
7569198,25-01-2010 07:11,1382,2838,$42.93,Swipe Transaction,49789,Dallas,TX,75253,5541,
7569205,25-01-2010 07:14,150,2505,$79.31,Swipe Transaction,80985,Lorton,VA,22079,5310,
7569211,25-01-2010 07:15,795,5162,$2.81,Swipe Transaction,20884,Dallas,TX,75208,5812,
7569217,25-01-2010 07:16,1595,2429,$30.01,Swipe Transaction,80141,Bronx,NY,10463,5411,
7569223,25-01-2010 07:18,565,5459,$38.18,Online Transaction,79050,ONLINE,,,4900,
7569232,25-01-2010 07:19,1027,3671,$31.32,Swipe Transaction,81499,Olathe,KS,66062,4121,
7569239,25-01-2010 07:20,1595,2429,$4.42,Swipe Transaction,75936,Bronx,NY,10463,5814,
7569247,25-01-2010 07:22,639,5016,$-85.00,Swipe Transaction,61195,Republic,OH,44867,5541,
7569255,25-01-2010 07:23,1104,5766,$37.59,Swipe Transaction,43293,Pompano Beach,FL,33060,5499,
7569265,25-01-2010 07:25,165,2559,$39.63,Swipe Transaction,50783,Oakland,CA,94611,5411,
7569272,25-01-2010 07:26,1382,2838,$85.00,Swipe Transaction,49789,Dallas,TX,75253,5541,
7569278,25-01-2010 07:28,1079,5826,$52.08,Swipe Transaction,20519,Brentwood,NY,11717,5942,
7569284,25-01-2010 07:30,711,4689,$3.36,Swipe Transaction,22204,Staunton,IL,62088,5541,
7569293,25-01-2010 07:33,472,3826,$59.00,Swipe Transaction,59935,Round Lake,IL,60073,5499,
7569301,25-01-2010 07:36,53,3267,$19.93,Online Transaction,15143,ONLINE,,,4784,
7569309,25-01-2010 07:37,1084,3454,$21.04,Swipe Transaction,4392,Tacoma,WA,98403,5411,
7569316,25-01-2010 07:39,60,2799,$63.00,Swipe Transaction,22204,Spencerport,NY,14559,5541,
7569324,25-01-2010 07:39,1696,2408,$107.93,Swipe Transaction,61195,Merritt Island,FL,32952,5541,
7569331,25-01-2010 07:41,860,5782,$40.00,Swipe Transaction,27092,Silver Spring,MD,20901,4829,
7569339,25-01-2010 07:42,1344,1027,$3.63,Swipe Transaction,27515,Sterling Heights,MI,48313,5411,
7569345,25-01-2010 07:44,1424,4710,$-74.00,Swipe Transaction,26810,Sedona,AZ,86351,5541,
7569351,25-01-2010 07:45,1479,1139,$3.52,Swipe Transaction,78454,Atlanta,GA,30310,5812,
7569359,25-01-2010 07:46,1307,5912,$53.07,Online Transaction,15143,ONLINE,,,4784,
7569365,25-01-2010 07:47,1204,3821,$140.00,Swipe Transaction,27092,Millis,MA,2054,4829,
7569371,25-01-2010 07:49,1634,2464,$1.09,Swipe Transaction,50783,Brownsville,TX,78520,5411,
7569378,25-01-2010 07:50,1699,5043,$5.30,Swipe Transaction,28152,San Jose,CA,95134,7538,
7569385,25-01-2010 07:51,1512,2582,$61.46,Swipe Transaction,43293,Indianapolis,IN,46236,5499,
7569391,25-01-2010 07:53,1963,4565,$21.10,Swipe Transaction,88852,Vacaville,CA,95687,4121,
7569397,25-01-2010 07:54,1371,2070,$0.27,Swipe Transaction,75781,Kaneohe,HI,96744,5411,
7569407,25-01-2010 07:56,472,3826,$83.47,Swipe Transaction,59935,Round Lake,IL,60073,5499,
7569413,25-01-2010 07:56,1873,4741,$117.69,Swipe Transaction,66855,El Paso,TX,79902,5912,
7569421,25-01-2010 07:58,1928,2434,$55.64,Swipe Transaction,60569,Vancouver,WA,98661,5300,
7569428,25-01-2010 08:00,1098,4626,$65.00,Swipe Transaction,59935,Granville,IA,51022,5499,
7569438,25-01-2010 08:02,1030,2936,$16.83,Swipe Transaction,83271,Moses Lake,WA,98837,4214,
